45.626385	77.87546999999999	238.042755
47.184213	79.51284600000001	238.131471
48.742041	81.150222	238.220187
50.299869	82.787598	238.308903
51.85769700000001	84.42497399999999	238.39761900000002
53.415525	86.06235	238.486335
54.973353	87.699726	238.575051
56.531181000000004	89.337102	238.663767
58.089009000000004	90.974478	238.75248299999998
59.646837	92.611854	238.84119900000002
61.204665000000006	94.24923	238.929915
62.762493000000006	95.886606	239.01863100000003
64.320321	97.523982	239.107347
65.87814900000001	99.161358	239.19606299999998
67.435977	100.79873400000001	239.28477900000001
68.993805	102.43611	239.373495
70.55163300000001	104.073486	239.46221100000002
72.109461	105.71086199999999	239.550927
73.667289	107.34823800000001	239.63964299999998
75.22511700000001	108.985614	239.728359
76.782945	110.62299	239.817075
78.34077300000001	112.260366	239.90579100000002
80.031378	113.796699	240.010878
81.766242	115.299351	240.12142200000002
83.501106	116.802003	240.231966
85.23597000000001	118.304655	240.34251
86.97083400000001	119.807307	240.45305399999998
88.705698	121.309959	240.563598
90.440562	122.812611	240.67414200000002
92.175426	124.315263	240.784686
93.91029	125.817915	240.89523
95.645154	127.320567	241.005774
97.38001799999999	128.82321900000002	241.116318
99.11488200000001	130.325871	241.226862
100.849746	131.828523	241.337406
102.58461	133.331175	241.44795000000002
104.31947400000001	134.83382699999999	241.558494
106.054338	136.336479	241.669038
107.789202	137.83913099999998	241.779582
109.52406599999999	139.341783	241.890126
111.25893	140.84443499999998	242.00067
112.99379400000001	142.34708700000002	242.111214
114.72865800000001	143.849739	242.221758
116.730336	145.521897	242.366322
118.99882799999999	147.363561	242.544906
121.26732	149.20522499999998	242.72349
123.535812	151.04688900000002	242.902074
125.804304	152.888553	243.080658
128.072796	154.730217	243.259242
130.34128800000002	156.571881	243.437826
132.60978	158.413545	243.61641
134.878272	160.255209	243.794994
137.146764	162.09687300000002	243.973578
139.415256	163.938537	244.15216199999998
141.683748	165.780201	244.330746
143.95224	167.621865	244.50933
146.220732	169.463529	244.68791399999998
148.48922399999998	171.305193	244.86649799999998
150.757716	173.146857	245.045082
153.02620800000003	174.98852100000002	245.223666
155.2947	176.830185	245.40224999999998
157.56319200000002	178.671849	245.58083399999998
159.831684	180.513513	245.759418
162.100176	182.35517700000003	245.93800199999998
164.33442	184.152711	246.12505199999998
166.46591999999998	185.817855	246.33749999999998
168.59742000000003	187.482999	246.54994799999997
170.72892000000002	189.148143	246.762396
172.86042	190.813287	246.974844
174.99192	192.478431	247.18729199999999
177.12342	194.143575	247.39974
179.25492	195.808719	247.612188
181.38642	197.473863	247.824636
183.51792	199.13900700000002	248.037084
185.64942000000002	200.804151	248.249532
187.78092	202.46929500000002	248.46197999999998
189.91242000000003	204.134439	248.674428
192.04392	205.799583	248.886876
194.17542	207.46472699999998	249.099324
196.30692	209.129871	249.31177200000002
198.43842	210.79501499999998	249.52422
200.56992000000002	212.460159	249.73666799999998
202.70141999999998	214.12530299999997	249.949116
204.83292000000003	215.790447	250.161564
206.96442000000002	217.455591	250.374012
209.09592	219.120735	250.58646000000002
210.48450000000003	220.22795100000002	250.71890399999998
211.87308000000002	221.33516699999998	250.851348
213.26166	222.442383	250.983792
214.65024	223.549599	251.11623600000001
216.03882000000002	224.656815	251.24868
217.4274	225.764031	251.381124
218.81598	226.871247	251.513568
220.20456000000001	227.978463	251.64601199999998
221.59314	229.085679	251.778456
222.98172	230.192895	251.9109
224.37030000000001	231.30011100000002	252.043344
225.75887999999998	232.40732699999998	252.175788
227.14746	233.514543	252.308232
228.53603999999999	234.621759	252.440676
229.92461999999998	235.72897500000002	252.57312
231.3132	236.83619099999999	252.70556399999998
232.70177999999999	237.943407	252.838008
234.09036	239.050623	252.970452
235.47894	240.157839	253.10289600000002
236.86751999999998	241.265055	253.23534
238.2561	242.372271	253.36778399999997
239.03968199999997	242.974569	252.662121
239.62159799999998	243.408561	251.677089
240.20351399999998	243.84255299999998	250.692057
240.78542999999996	244.276545	249.707025
241.367346	244.710537	248.721993
241.949262	245.144529	247.73696099999998
242.531178	245.578521	246.75192900000002
243.113094	246.012513	245.766897
243.69501	246.446505	244.78186499999998
244.276926	246.880497	243.796833
244.85884199999998	247.314489	242.81180099999997
245.440758	247.748481	241.82676899999998
246.022674	248.18247300000002	240.841737
246.60458999999997	248.616465	239.856705
247.18650599999998	249.05045700000002	238.871673
247.768422	249.48444899999998	237.886641
248.350338	249.918441	236.90160899999998
248.93225399999997	250.352433	235.916577
249.51416999999998	250.786425	234.931545
250.09608599999999	251.22041700000003	233.946513
250.67800199999996	251.65440900000002	232.961481
251.03549999999998	251.89892100000003	231.36622500000001
251.16858	251.953953	229.160745
251.30166	252.008985	226.955265
251.43474	252.064017	224.749785
251.56781999999998	252.119049	222.54430499999998
251.7009	252.174081	220.33882499999999
251.83398	252.22911299999998	218.133345
251.96706	252.28414500000002	215.927865
252.10013999999998	252.339177	213.722385
252.23322	252.39420900000002	211.516905
252.3663	252.449241	209.31142499999999
252.49938	252.50427299999998	207.10594500000002
252.63245999999998	252.559305	204.900465
252.76554	252.614337	202.69498499999997
252.89862	252.66936900000002	200.489505
253.0317	252.724401	198.28402499999999
253.16477999999998	252.779433	196.07854499999996
253.29786000000001	252.834465	193.873065
253.43094	252.889497	191.667585
253.56402	252.944529	189.46210499999998
253.69709999999998	252.999561	187.25662499999999
253.788573	253.023003	184.695084
253.755225	252.951675	181.06536
253.721877	252.880347	177.435636
253.688529	252.809019	173.80591199999998
253.655181	252.737691	170.176188
253.621833	252.66636300000002	166.546464
253.588485	252.59503500000002	162.91673999999998
253.555137	252.523707	159.287016
253.521789	252.452379	155.657292
253.488441	252.38105099999999	152.02756799999997
253.455093	252.309723	148.397844
253.42174500000002	252.238395	144.76812
253.388397	252.167067	141.13839599999997
253.355049	252.095739	137.508672
253.321701	252.02441100000001	133.878948
253.288353	251.95308300000002	130.249224
253.255005	251.88175500000003	126.6195
253.221657	251.810427	122.98977599999999
253.188309	251.739099	119.360052
253.15496100000001	251.66777100000002	115.73032799999999
253.121613	251.59644300000002	112.100604
253.088265	251.52511500000003	108.47088
252.649785	250.046019	106.767468
252.21130499999998	248.566923	105.064056
251.772825	247.087827	103.360644
251.334345	245.608731	101.657232
250.89586500000001	244.129635	99.95382000000001
250.457385	242.650539	98.25040800000001
250.01890500000002	241.171443	96.546996
249.58042500000002	239.69234699999998	94.84358399999999
249.141945	238.213251	93.14017199999999
248.703465	236.734155	91.43675999999999
248.264985	235.25505900000002	89.73334799999999
247.82650500000003	233.775963	88.02993599999999
247.388025	232.296867	86.32652399999999
246.949545	230.817771	84.623112
246.511065	229.338675	82.91969999999999
246.07258499999998	227.859579	81.21628799999999
245.634105	226.380483	79.51287599999999
245.195625	224.901387	77.80946399999999
244.757145	223.422291	76.10605199999999
244.31866499999998	221.943195	74.40263999999999
243.880185	220.464099	72.69922799999999
243.304941	218.248281	71.898723
242.68410899999998	215.786889	71.399187
242.063277	213.32549699999998	70.89965099999999
241.442445	210.864105	70.40011499999999
240.821613	208.40271299999998	69.900579
240.200781	205.94132100000002	69.401043
239.57994900000003	203.479929	68.901507
238.959117	201.018537	68.401971
238.33828499999998	198.557145	67.902435
237.717453	196.095753	67.40289899999999
237.096621	193.63436099999998	66.903363
236.47578900000002	191.172969	66.40382699999999
235.854957	188.71157699999998	65.904291
235.23412499999998	186.25018500000002	65.40475500000001
234.613293	183.788793	64.905219
233.992461	181.327401	64.405683
233.371629	178.866009	63.906147
232.750797	176.404617	63.406611000000005
232.129965	173.94322499999998	62.907075
231.509133	171.481833	62.40753900000001
230.88830099999998	169.020441	61.908003
230.302953	166.541343	61.428825
229.753089	164.04453900000001	60.970005
229.203225	161.54773500000002	60.511185000000005
228.653361	159.050931	60.052365
228.103497	156.554127	59.593545
227.55363300000002	154.057323	59.134725
227.00376899999998	151.560519	58.675905
226.453905	149.063715	58.217085000000004
225.90404099999998	146.56691099999998	57.758265
225.354177	144.070107	57.299445
224.804313	141.573303	56.840624999999996
224.254449	139.076499	56.381805
223.704585	136.57969500000002	55.922985000000004
223.154721	134.082891	55.464165
222.60485699999998	131.586087	55.005345
222.054993	129.089283	54.546524999999995
221.50512899999998	126.592479	54.08770499999999
220.955265	124.09567499999999	53.628885000000004
220.405401	121.59887099999999	53.170065
219.855537	119.10206699999999	52.711245
219.30567299999998	116.605263	52.252424999999995
218.770017	113.785245	51.790278
218.276985	109.99558499999999	51.31815
217.783953	106.20592500000001	50.846022
217.290921	102.416265	50.373894
216.797889	98.626605	49.901765999999995
216.304857	94.836945	49.429638
215.811825	91.047285	48.95751
215.318793	87.257625	48.485382
214.82576099999997	83.467965	48.013254
214.332729	79.678305	47.541126
213.83969699999997	75.888645	47.068998
213.346665	72.09898499999998	46.596869999999996
212.85363299999997	68.309325	46.124742
212.360601	64.51966499999999	45.652614
211.86756899999997	60.730005	45.180486
211.374537	56.940345	44.708358000000004
210.881505	53.150685	44.23623
210.388473	49.361025000000005	43.764102
209.89544099999998	45.571365	43.291974
209.402409	41.78170500000001	42.819846
208.909377	37.992045000000005	42.347718
208.416345	34.202385	41.87559